runtime,clock,temp,throttled,voltage,capacity,current,backlight
#0,700.20704,36.0,0,3.715,38,679,0
1,2200.552704,35.0,0,3.711,38,736,0
2,2200.552704,36.0,0,3.71,38,755,0
3,2200.552704,36.5,0,3.703,38,835,0
4,2200.552704,37.4,0,3.697,38,929,0
5,2200.552704,37.0,0,3.694,38,944,0
6,2200.499968,37.9,0,3.696,38,919,0
8,2200.552704,37.4,0,3.696,38,929,0
9,2200.552704,37.4,0,3.699,38,899,0
10,2200.499968,39.4,0,3.697,38,918,0
11,2200.552704,38.4,0,3.697,38,918,0
12,2200.552704,37.9,0,3.696,38,919,0
13,2200.552704,37.9,0,3.696,38,915,0
14,2200.552704,38.4,0,3.696,38,918,0
15,2200.552704,38.4,0,3.697,38,912,0
16,2200.552704,38.9,0,3.698,38,902,0
17,2200.552704,38.9,0,3.694,38,933,0
18,2200.552704,37.9,0,3.692,38,949,0
19,2200.552704,39.9,0,3.689,38,931,0
20,2200.499968,39.9,0,3.664,37,1345,0
21,2200.499968,40.4,0,3.664,37,1313,0
22,2200.552704,39.4,0,3.664,37,1299,0
23,2200.552704,40.4,0,3.659,37,1349,0
25,2200.552704,39.9,0,3.66,37,1334,0
26,2200.552704,40.9,0,3.66,37,1317,0
27,2200.552704,40.4,0,3.66,37,1318,0
28,2200.499968,41.3,0,3.661,37,1312,0
29,2200.552704,40.9,0,3.659,37,1346,0
31,2200.552704,41.3,0,3.661,37,1335,0
32,2200.499968,41.8,0,3.658,37,1345,0
33,2200.552704,40.9,0,3.658,37,1331,0
34,2200.552704,42.3,0,3.657,37,1361,0
36,2200.499968,41.8,0,3.655,37,1365,0
37,2200.552704,42.3,0,3.658,37,1347,0
38,2200.499968,41.3,0,3.655,37,1361,0
39,2200.499968,42.8,0,3.657,37,1334,0
40,2200.552704,42.3,0,3.657,37,1333,0
41,2200.552704,42.3,0,3.659,37,1319,0
42,2200.552704,42.3,0,3.665,37,1237,0
43,2200.552704,41.8,0,3.667,37,1237,0
44,2200.552704,40.9,0,3.681,37,1056,0
45,2200.552704,40.9,0,3.693,37,901,0
46,2200.552704,39.9,0,3.693,37,898,0
47,2200.552704,40.9,0,3.694,37,887,0
48,2200.552704,40.4,0,3.694,37,887,0
50,2200.552704,41.3,0,3.692,36,930,0
51,2200.499968,40.9,0,3.693,36,896,0
52,2200.552704,39.9,0,3.692,36,917,0
53,2200.552704,40.4,0,3.693,36,903,0
54,2200.499968,40.4,0,3.693,36,900,0
55,2200.499968,41.3,0,3.693,36,901,0
56,2200.552704,40.9,0,3.693,36,899,0
57,2200.552704,41.3,0,3.692,36,917,0
58,2200.552704,40.4,0,3.691,36,919,0
59,2200.552704,40.9,0,3.692,36,914,0
60,2200.552704,40.4,0,3.692,36,917,0
61,2200.552704,39.9,0,3.692,36,914,0
62,2200.552704,41.3,0,3.692,36,915,0
63,2200.552704,40.9,0,3.692,36,915,0
64,2200.552704,40.9,0,3.692,36,912,0
65,2200.499968,38.9,0,3.692,36,913,0
66,2200.552704,41.3,0,3.691,36,918,0
67,2200.552704,40.4,0,3.691,36,919,0
68,2200.552704,40.9,0,3.691,36,914,0
69,2200.499968,40.9,0,3.692,36,913,0
70,2200.499968,41.3,0,3.692,36,918,0
71,2200.552704,41.3,0,3.691,36,918,0
72,2200.552704,40.4,0,3.691,36,929,0
73,2200.499968,41.8,0,3.692,36,903,0
74,2200.552704,40.9,0,3.692,36,912,0
75,2200.552704,40.9,0,3.692,36,901,0
76,2200.552704,39.4,0,3.692,36,912,0
77,2200.552704,41.8,0,3.692,36,913,0
78,2200.552704,40.4,0,3.693,36,896,0
79,2200.552704,40.9,0,3.692,36,903,0
80,2200.499968,40.9,0,3.692,36,899,0
81,2200.552704,40.9,0,3.693,36,898,0
82,2200.499968,41.3,0,3.692,36,903,0
83,2200.552704,40.4,0,3.692,36,902,0
84,2200.499968,41.3,0,3.692,36,900,0
85,2200.499968,40.9,0,3.692,36,915,0
86,2200.552704,40.4,0,3.69,36,931,0
87,2200.552704,41.3,0,3.689,36,932,0
88,2200.552704,41.8,0,3.691,36,916,0
89,2200.552704,40.9,0,3.69,36,928,0
90,2200.499968,41.3,0,3.689,36,934,0
91,2200.552704,40.9,0,3.689,36,948,0
92,2200.499968,39.9,0,3.69,36,930,0
93,2200.499968,41.3,0,3.689,36,931,0
94,2200.552704,42.3,0,3.69,36,929,0
95,2200.552704,41.3,0,3.689,36,930,0
96,2200.552704,40.9,0,3.688,36,933,0
97,2200.552704,41.3,0,3.689,36,930,0
98,2200.552704,40.4,0,3.686,36,962,0
100,2200.552704,40.9,0,3.686,36,966,0
101,2200.499968,41.3,0,3.688,36,935,0
102,2200.552704,41.8,0,3.689,36,932,0
103,2200.499968,40.9,0,3.689,36,948,0
104,2200.552704,40.4,0,3.688,36,947,0
105,2200.552704,40.9,0,3.688,36,947,0
106,2200.552704,41.3,0,3.689,36,933,0
107,2200.499968,41.3,0,3.688,36,951,0
108,2200.552704,40.4,0,3.688,36,948,0
109,2200.552704,40.9,0,3.688,36,947,0
110,2200.499968,41.8,0,3.688,36,949,0
111,2200.552704,41.8,0,3.688,36,948,0
112,2200.499968,41.8,0,3.688,36,949,0
113,2200.552704,41.3,0,3.688,36,947,0
114,2200.552704,41.8,0,3.688,36,935,0
115,2200.499968,41.8,0,3.688,36,935,0
116,2200.552704,40.4,0,3.685,36,994,0
117,2200.552704,40.9,0,3.687,36,946,0
118,2200.499968,39.9,0,3.69,36,913,0
119,2200.499968,41.3,0,3.685,36,979,0
120,2200.499968,40.4,0,3.685,36,967,0
121,2200.552704,40.4,0,3.687,36,950,0
122,2200.552704,40.4,0,3.686,36,963,0
123,2200.552704,40.9,0,3.687,36,950,0
124,2200.552704,41.3,0,3.685,36,981,0
125,2200.552704,40.9,0,3.686,36,966,0
126,2200.552704,41.3,0,3.686,36,949,0
127,2200.552704,40.4,0,3.686,36,962,0
128,2200.499968,40.4,0,3.687,36,946,0
129,2200.552704,40.4,0,3.683,36,979,0
130,2200.552704,40.4,0,3.685,35,967,0
131,2200.499968,40.9,0,3.683,35,992,0
132,2200.499968,40.9,0,3.685,35,977,0
133,2200.552704,40.4,0,3.687,35,948,0
134,2200.552704,40.4,0,3.683,35,978,0
135,2200.552704,40.9,0,3.685,35,964,0
136,2200.552704,41.3,0,3.685,35,977,0
137,2200.552704,40.9,0,3.683,35,979,0
138,2200.552704,41.3,0,3.683,35,978,0
139,2200.552704,41.8,0,3.683,35,977,0
140,2200.552704,40.4,0,3.685,35,965,0
141,2200.552704,41.3,0,3.683,35,979,0
142,2200.552704,40.4,0,3.685,35,967,0
