runtime,clock,temp,throttled,voltage,capacity,current,backlight
130,1950.486272,43.3,0,3.664,27,881,0
131,1950.433536,43.3,0,3.664,27,883,0
132,1950.486272,42.3,0,3.664,27,871,0
133,1950.486272,42.8,0,3.663,27,883,0
134,1950.486272,42.8,0,3.663,27,887,0
135,1950.486272,41.8,0,3.664,27,881,0
136,1950.486272,42.3,0,3.663,27,882,0
137,1950.486272,42.3,0,3.664,27,881,0
138,1950.486272,44.3,0,3.664,27,871,0
139,1950.486272,41.8,0,3.663,27,896,0
140,1950.486272,42.3,0,3.66,27,932,0
141,1950.433536,42.3,0,3.66,27,901,0
142,1950.486272,43.3,0,3.661,27,885,0
143,1950.433536,43.3,0,3.664,27,881,0
144,1950.486272,41.8,0,3.661,27,887,0
145,1950.433536,42.8,0,3.661,27,897,0
146,1950.486272,42.8,0,3.663,27,886,0
147,1950.486272,42.3,0,3.661,27,896,0
148,1950.486272,42.3,0,3.663,27,884,0
149,1950.486272,42.8,0,3.661,27,899,0
150,1950.486272,42.8,0,3.663,27,886,0
151,1950.486272,43.3,0,3.661,27,896,0
152,1950.486272,43.3,0,3.661,27,882,0
153,1950.486272,41.8,0,3.663,27,881,0
